# k [1/Mpc]   R_half_1e-4GeV   R_half_1e-2GeV   R_half_1GeV   R_env_1e-4GeV   R_env_1e-2GeV   R_env_1GeV
2.194756e-04	9.999965e-01	9.999965e-01	9.999965e-01	9.999965e-01	9.999965e-01	9.999965e-01
2.258844e-04	9.999962e-01	9.999962e-01	9.999962e-01	9.999962e-01	9.999962e-01	9.999962e-01
2.324803e-04	9.999961e-01	9.999961e-01	9.999961e-01	9.999961e-01	9.999961e-01	9.999961e-01
2.392689e-04	9.999961e-01	9.999961e-01	9.999961e-01	9.999961e-01	9.999961e-01	9.999961e-01
2.462557e-04	9.999961e-01	9.999961e-01	9.999961e-01	9.999961e-01	9.999961e-01	9.999961e-01
2.534465e-04	9.999960e-01	9.999960e-01	9.999960e-01	9.999960e-01	9.999960e-01	9.999960e-01
2.608472e-04	9.999957e-01	9.999957e-01	9.999957e-01	9.999957e-01	9.999957e-01	9.999957e-01
2.684641e-04	9.999952e-01	9.999952e-01	9.999952e-01	9.999952e-01	9.999952e-01	9.999952e-01
2.763034e-04	9.999948e-01	9.999948e-01	9.999948e-01	9.999948e-01	9.999948e-01	9.999948e-01
2.843716e-04	9.999944e-01	9.999944e-01	9.999944e-01	9.999944e-01	9.999944e-01	9.999944e-01
2.926754e-04	9.999941e-01	9.999941e-01	9.999941e-01	9.999941e-01	9.999941e-01	9.999941e-01
3.012217e-04	9.999940e-01	9.999940e-01	9.999940e-01	9.999940e-01	9.999940e-01	9.999940e-01
3.100175e-04	9.999939e-01	9.999939e-01	9.999939e-01	9.999939e-01	9.999939e-01	9.999939e-01
3.190702e-04	9.999936e-01	9.999936e-01	9.999936e-01	9.999936e-01	9.999936e-01	9.999936e-01
3.283872e-04	9.999932e-01	9.999932e-01	9.999932e-01	9.999932e-01	9.999932e-01	9.999932e-01
3.379763e-04	9.999926e-01	9.999926e-01	9.999926e-01	9.999926e-01	9.999926e-01	9.999926e-01
3.478454e-04	9.999920e-01	9.999920e-01	9.999920e-01	9.999920e-01	9.999920e-01	9.999920e-01
3.580026e-04	9.999915e-01	9.999915e-01	9.999915e-01	9.999915e-01	9.999915e-01	9.999915e-01
3.684565e-04	9.999910e-01	9.999910e-01	9.999910e-01	9.999910e-01	9.999910e-01	9.999910e-01
3.792156e-04	9.999907e-01	9.999907e-01	9.999907e-01	9.999907e-01	9.999907e-01	9.999907e-01
3.902889e-04	9.999904e-01	9.999904e-01	9.999904e-01	9.999904e-01	9.999904e-01	9.999904e-01
4.016856e-04	9.999899e-01	9.999899e-01	9.999899e-01	9.999899e-01	9.999899e-01	9.999899e-01
