# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       1.002306007632e+13       7.524786703005e-24       4.624780558515e-08       2.167217063659e+20       1.415848794970e+04       1.412591348539e-09       1.419113753097e+17       2.670160207068e-08       2.777028940261e+40       2.580200959757e+30       1.120365158383e+17       1.312059636983e+31       2.731784538817e+13       0.000000000000e+00       6.408330456497e+22       3.305296030775e+22      -4.259110801764e+08       3.892252110638e-08       1.919800859185e+40       4.696829801017e+40       4.696829801017e+40       1.565609933149e+40      -1.354084096600e+48       3.142645166571e-05       3.571069587279e-01 
       9.915899369019e+12       7.688305717881e-24       4.674802767113e-08       2.121123550970e+20       1.415848794970e+04       1.427857163812e-09       1.403941417267e+17       2.699016516637e-08       2.660158504846e+40       2.498324599451e+30       1.084813113092e+17       1.270424636742e+31       2.702577891037e+13       0.000000000000e+00       6.171718639648e+22       3.183256116577e+22      -4.120567869366e+08       3.892252110638e-08       1.839006612114e+40       4.499165118481e+40       4.499165118481e+40       1.499721705653e+40      -1.283230057659e+48       3.154708321628e-05       3.557414329725e-01 
       9.809884361441e+12       7.855378100059e-24       4.725370672531e-08       2.076010379359e+20       1.415848794970e+04       1.443287956110e-09       1.388931295194e+17       2.728184675035e-08       2.548206526879e+40       2.419046384980e+30       1.050389224915e+17       1.230110821298e+31       2.673683503801e+13       0.000000000000e+00       5.943843131453e+22       3.065722225673e+22      -3.985684490758e+08       3.892252110638e-08       1.761612566855e+40       4.309819095206e+40       4.309819095206e+40       1.436606364578e+40      -1.216083539431e+48       3.166771476694e-05       3.543863105741e-01 
       9.705002804437e+12       8.026081014887e-24       4.776484274771e-08       2.031856698416e+20       1.415848794970e+04       1.458885508330e-09       1.374081652584e+17       2.757668052093e-08       2.440966014544e+40       2.342283870547e+30       1.017057694549e+17       1.191076266087e+31       2.645098038895e+13       0.000000000000e+00       5.724381365688e+22       2.952527984488e+22      -3.852010080720e+08       3.892252110638e-08       1.687475626927e+40       4.128441642897e+40       4.128441642897e+40       1.376147213824e+40      -1.152450541544e+48       3.178834631770e-05       3.530414730470e-01 
       9.601242579816e+12       8.200493276573e-24       4.827961674891e-08       1.988642101188e+20       1.415848794970e+04       1.474651622641e-09       1.359390773684e+17       2.787470053888e-08       2.338238687213e+40       2.267957226570e+30       9.847838586932e+16       1.153280376916e+31       2.616818193940e+13       0.000000000000e+00       5.513022686278e+22       2.843513162473e+22      -3.716236951483e+08       3.892252110638e-08       1.616458718025e+40       3.954697406618e+40       3.954697406618e+40       1.318232468413e+40      -1.092147214924e+48       3.190897786856e-05       3.517068036685e-01 
       9.498591698945e+12       8.378695813777e-24       4.880166670773e-08       1.946346614750e+20       1.415848794970e+04       1.490588120686e-09       1.344856961086e+17       2.817594125668e-08       2.239834608841e+40       2.195989156665e+30       9.535341540014e+16       1.116683847751e+31       2.588840699659e+13       0.000000000000e+00       5.309467904022e+22       2.738523443481e+22      -3.592361494887e+08       3.892252110638e-08       1.548430534570e+40       3.788265144748e+40       3.788265144748e+40       1.262755047804e+40      -1.034999330616e+48       3.202960941951e-05       3.503821878393e-01 
       9.397038301369e+12       8.560770885397e-24       4.932917363476e-08       1.904950690969e+20       1.415848794969e+04       1.506696843795e-09       1.330478535528e+17       2.848043747418e-08       2.145571836784e+40       2.126304817258e+30       9.232760821788e+16       1.081248619840e+31       2.561162324077e+13       0.000000000000e+00       5.113428880160e+22       2.637410210971e+22      -3.475232047091e+08       3.892252110638e-08       1.483265296945e+40       3.628837135023e+40       3.628837135023e+40       1.209612377910e+40      -9.808417763999e+47       3.215024097056e-05       3.490675123043e-01 
       9.296570653438e+12       8.746802553597e-24       4.986213753000e-08       1.864435197473e+20       1.415848794969e+04       1.522979653197e-09       1.316253835702e+17       2.878822436821e-08       2.055276085399e+40       2.058831739752e+30       8.939781761841e+16       1.046937842129e+31       2.533779869665e+13       0.000000000000e+00       4.924628114522e+22       2.540030335588e+22      -3.361034299346e+08       3.892252110638e-08       1.420842518926e+40       3.476118605578e+40       3.476118605578e+40       1.158706201442e+40      -9.295180797446e+47       3.227087252170e-05       3.477626655129e-01 
       9.197177146950e+12       8.936876737304e-24       5.040237738285e-08       1.824781408809e+20       1.415848794969e+04       1.539438430235e-09       1.302181218063e+17       2.909933749756e-08       1.968780403803e+40       1.993499755165e+30       8.656099675056e+16       1.013715832946e+31       2.506690172897e+13       0.000000000000e+00       4.742798352646e+22       2.446245972518e+22      -3.247653150226e+08       3.892252110638e-08       1.361046784919e+40       3.329827189935e+40       3.329827189935e+40       1.109942396241e+40      -8.808799557288e+47       3.239150407293e-05       3.464675376024e-01 
       9.098846297811e+12       9.131081190618e-24       5.094625521451e-08       1.785970997784e+20       1.415848794969e+04       1.556075076584e-09       1.288259056637e+17       2.941381280347e-08       1.885924867193e+40       1.930240921156e+30       8.381419544751e+16       9.815480428858e+30       2.479890104213e+13       0.000000000000e+00       4.567682207939e+22       2.355924366609e+22      -3.132248243523e+08       3.892252110638e-08       1.303767536558e+40       3.189692404925e+40       3.189692404925e+40       1.063230801250e+40      -8.347868786135e+47       3.251213562427e-05       3.451820203124e-01 
       9.001566744710e+12       9.329506108335e-24       5.149740900379e-08       1.747986026999e+20       1.415848794969e+04       1.572891514470e-09       1.274485742833e+17       2.973168664534e-08       1.806556281150e+40       1.868989451366e+30       8.115455715877e+16       9.504010188863e+30       2.453376565018e+13       0.000000000000e+00       4.399031793884e+22       2.268937662669e+22      -3.029039842007e+08       3.892252110638e-08       1.248898868296e+40       3.055455150583e+40       3.055455150583e+40       1.018485049815e+40      -7.911056758337e+47       3.263276717570e-05       3.439060074122e-01 
       8.905327247804e+12       9.532242968331e-24       5.205401976127e-08       1.710808940556e+20       1.415848794969e+04       1.589889686893e-09       1.260859685261e+17       3.005299573804e-08       1.730527898399e+40       1.809681647007e+30       7.857931597948e+16       9.202423694357e+30       2.427146492996e+13       0.000000000000e+00       4.236608380768e+22       2.185162728414e+22      -2.930040012932e+08       3.892252110638e-08       1.196339331587e+40       2.926867231088e+40       2.926867231088e+40       9.756224099955e+39      -7.497101432355e+47       3.275339872722e-05       3.426393937073e-01 
       8.810116687417e+12       9.739385411538e-24       5.261608748697e-08       1.674422555947e+20       1.415848794969e+04       1.607071557850e-09       1.247379309542e+17       3.037777720293e-08       1.657699147481e+40       1.752255830615e+30       7.608579377401e+16       8.910407308874e+30       2.401196857745e+13       0.000000000000e+00       4.080182052257e+22       2.104480977333e+22      -2.833378052470e+08       3.892252110638e-08       1.145991747319e+40       2.803690895866e+40       2.803690895866e+40       9.345636315998e+39      -7.104806804448e+47       3.287403027884e-05       3.413820756815e-01 
       8.715924062763e+12       9.951029103368e-24       5.318361218087e-08       1.638810056109e+20       1.415848794969e+04       1.624439112564e-09       1.234043058131e+17       3.070606856197e-08       1.587935372842e+40       1.696652281910e+30       7.367139739079e+16       8.627657348435e+30       2.375524661290e+13       0.000000000000e+00       3.929531381115e+22       2.026778201433e+22      -2.737229205349e+08       3.892252110638e-08       1.097763026130e+40       2.685698400005e+40       2.685698400005e+40       8.952327996576e+39      -6.733039453180e+47       3.299466183056e-05       3.401339513248e-01 
       8.622738490666e+12       1.016727178339e-23       5.375841283239e-08       1.603954981654e+20       1.415848794969e+04       1.641994357711e-09       1.220849390134e+17       3.103790774236e-08       1.521107585870e+40       1.642813175687e+30       7.133361596559e+16       8.353879765730e+30       2.350126937717e+13       0.000000000000e+00       3.784443115743e+22       1.951944409558e+22      -2.639925879043e+08       3.892252110638e-08       1.051563996302e+40       2.572671583172e+40       2.572671583172e+40       8.575571940574e+39      -6.380725264718e+47       3.311529338237e-05       3.388949201069e-01 
       8.530549204308e+12       1.038821388509e-23       5.434048944153e-08       1.569841223259e+20       1.415848794969e+04       1.659739321653e-09       1.207796781134e+17       3.137333311130e-08       1.457092226399e+40       1.590682521686e+30       6.907001831028e+16       8.088789844317e+30       2.325000750556e+13       0.000000000000e+00       3.644711875730e+22       1.879873670365e+22      -2.553285680418e+08       3.892252110638e-08       1.007309238876e+40       2.464401466243e+40       2.464401466243e+40       8.214671550918e+39      -6.046846329495e+47       3.323592493428e-05       3.376648833642e-01 
       8.439345551983e+12       1.061395722233e-23       5.492802301887e-08       1.536453014225e+20       1.415848794969e+04       1.677676054675e-09       1.194883723010e+17       3.171238340852e-08       1.395770934255e+40       1.540206106356e+30       6.687825038456e+16       7.832111902535e+30       2.300143197908e+13       0.000000000000e+00       3.510139867524e+22       1.810463965670e+22      -2.469628893940e+08       3.892252110638e-08       9.649169297297e+39       2.360687864922e+40       2.360687864922e+40       7.868959546614e+39      -5.730438001259e+47       3.335655648628e-05       3.364437433039e-01 
       8.349116995868e+12       1.084460607913e-23       5.552101356443e-08       1.503774923187e+20       1.415848794969e+04       1.695806629215e-09       1.182108723766e+17       3.205509780592e-08       1.337030330417e+40       1.491331436485e+30       6.475603284781e+16       7.583579006807e+30       2.275551407874e+13       0.000000000000e+00       3.380536599402e+22       1.743617043432e+22      -2.387827670199e+08       3.892252110638e-08       9.243086882808e+39       2.261339019605e+40       2.261339019605e+40       7.537796728992e+39      -5.430586110002e+47       3.347718803838e-05       3.352314037192e-01 
       8.259853110804e+12       1.108026697292e-23       5.612128006760e-08       1.471791846981e+20       1.415848794969e+04       1.714133140112e-09       1.169470307355e+17       3.240151589706e-08       1.280761807387e+40       1.444007684602e+30       6.270115868873e+16       7.342932694038e+30       2.251222539362e+13       0.000000000000e+00       3.255718613169e+22       1.679238279374e+22      -2.306307540684e+08       3.892252110638e-08       8.854094325723e+39       2.166171240838e+40       2.166171240838e+40       7.220570799865e+39      -5.146424320735e+47       3.359781959058e-05       3.340277697623e-01 
       8.171543583091e+12       1.132104879231e-23       5.672700353898e-08       1.440489003665e+20       1.415848794969e+04       1.732657704841e-09       1.156967013515e+17       3.275167770618e-08       1.226861328382e+40       1.398185636120e+30       6.071149093011e+16       7.109922702825e+30       2.227153781455e+13       0.000000000000e+00       3.135509224141e+22       1.617236542866e+22      -2.224753696957e+08       3.892252110638e-08       8.481472404485e+39       2.075008569681e+40       2.075008569681e+40       6.916695229435e+39      -4.877131630466e+47       3.371845114288e-05       3.328327479755e-01 
       8.084178209296e+12       1.156706329693e-23       5.734000296798e-08       1.409851925691e+20       1.415848794969e+04       1.751382463762e-09       1.144597397595e+17       3.310562371543e-08       1.175229234973e+40       1.353817638161e+30       5.878496040646e+16       6.884306713201e+30       2.203342351582e+13       0.000000000000e+00       3.019738269577e+22       1.557524067176e+22      -2.151632941857e+08       3.892252110638e-08       8.124532165764e+39       1.987682452374e+40       1.987682452374e+40       6.625608171833e+39      -4.621929996143e+47       3.383908269527e-05       3.316462465546e-01 
       7.997746895078e+12       1.181842387424e-23       5.796027835459e-08       1.379866453208e+20       1.415848794969e+04       1.770309580364e-09       1.132360030386e+17       3.346339480453e-08       1.125770062830e+40       1.310857549990e+30       5.691956361223e+16       6.665850094628e+30       2.179785499620e+13       0.000000000000e+00       2.908241872324e+22       1.500016327557e+22      -2.080956839681e+08       3.892252110638e-08       7.782613650624e+39       1.904031428690e+40       1.904031428690e+40       6.346771426308e+39      -4.380082086735e+47       3.395971424775e-05       3.304681745078e-01 
       7.912239654017e+12       1.207524663876e-23       5.858601070940e-08       1.350518727530e+20       1.415848794969e+04       1.789441241519e-09       1.120253497964e+17       3.382503230811e-08       1.078392365208e+40       1.269260695037e+30       5.511336061818e+16       6.454325661994e+30       2.156480503956e+13       0.000000000000e+00       2.800862205055e+22       1.444631919649e+22      -2.011745358765e+08       3.892252110638e-08       7.455084674304e+39       1.823900833410e+40       1.823900833410e+40       6.079669442127e+39      -4.150889152918e+47       3.408034580034e-05       3.292984422909e-01 
       7.827646606461e+12       1.233765019084e-23       5.921901902184e-08       1.321795184722e+20       1.415848794968e+04       1.808779657732e-09       1.108276401520e+17       3.419057800566e-08       1.033008543872e+40       1.228983814433e+30       5.336447305398e+16       6.249513439351e+30       2.133424672175e+13       0.000000000000e+00       2.697447267913e+22       1.391292444793e+22      -1.942640629760e+08       3.892252110638e-08       7.141339657351e+39       1.747142510355e+40       1.747142510355e+40       5.823808365356e+39      -3.933689008247e+47       3.420097735302e-05       3.281369616005e-01 
       7.743957978389e+12       1.260575584589e-23       5.985930329189e-08       1.293682549334e+20       1.415848794968e+04       1.828327063395e-09       1.096427357199e+17       3.456007413474e-08       9.895346871323e+39       1.189985022025e+30       5.167108215480e+16       6.051200431148e+30       2.110615340236e+13       0.000000000000e+00       2.597850672868e+22       1.339922398800e+22      -1.874350333595e+08       3.892252110638e-08       6.840798505943e+39       1.673614538451e+40       1.673614538451e+40       5.578715125755e+39      -3.727854115962e+47       3.432160890579e-05       3.269836454483e-01 
       7.661164100274e+12       1.287968795717e-23       6.050686351955e-08       1.266167828265e+20       1.415848794968e+04       1.848085717049e-09       1.084704995943e+17       3.493356340853e-08       9.478904146990e+39       1.152223760813e+30       5.003142686985e+16       5.859180400728e+30       2.088049871430e+13       0.000000000000e+00       2.501931435917e+22       1.290449064783e+22      -1.812654610548e+08       3.892252110638e-08       6.552905539332e+39       1.603180969333e+40       1.603180969333e+40       5.343936562108e+39      -3.532789775897e+47       3.444224045867e-05       3.258384082935e-01 
       7.579255405972e+12       1.315957280523e-23       6.115988071542e-08       1.239238304760e+20       1.415848794968e+04       1.868057901641e-09       1.073107963330e+17       3.531108896516e-08       9.079987290614e+39       1.115660760773e+30       4.844380203096e+16       5.673253655846e+30       2.065725659463e+13       0.000000000000e+00       2.409553780519e+22       1.242802411760e+22      -1.752957607955e+08       3.892252110638e-08       6.277128462432e+39       1.535711575983e+40       1.535711575983e+40       5.119038584349e+39      -3.347932406272e+47       3.456287201164e-05       3.247011653671e-01 
       7.498222431615e+12       1.344553967707e-23       6.182199285831e-08       1.212881532528e+20       1.415848794968e+04       1.888245924792e-09       1.061634919421e+17       3.569269442137e-08       8.697858731264e+39       1.080257998022e+30       4.690655657933e+16       5.493226841006e+30       2.043640125141e+13       0.000000000000e+00       2.320586942650e+22       1.196914994112e+22      -1.694408931551e+08       3.892252110638e-08       6.012957381632e+39       1.471081611947e+40       1.471081611947e+40       4.903605370965e+39      -3.172747915384e+47       3.468350356470e-05       3.235718332204e-01 
       7.418055814516e+12       1.373772062650e-23       6.248956196941e-08       1.187085329994e+20       1.415848794968e+04       1.908652119060e-09       1.050284538599e+17       3.607842386330e-08       8.331811938462e+39       1.045978655270e+30       4.541809184844e+16       5.318912736371e+30       2.021790716948e+13       0.000000000000e+00       2.234904986496e+22       1.152721856523e+22      -1.635838543527e+08       3.892252110638e-08       5.759903862047e+39       1.409171580687e+40       1.409171580687e+40       4.697238600170e+39      -3.006730158504e+47       3.480413511787e-05       3.224503295386e-01 
       7.338746292089e+12       1.403625082088e-23       6.316440703813e-08       1.161837774668e+20       1.415848794968e+04       1.929278842211e-09       1.039055509423e+17       3.646832186451e-08       7.981170115856e+39       1.012787083533e+30       4.397685990156e+16       5.150130063071e+30       2.000174910025e+13       0.000000000000e+00       2.152386625609e+22       1.110160441727e+22      -1.578708353127e+08       3.892252110638e-08       5.517500024426e+39       1.349867014644e+40       1.349867014644e+40       4.499556713427e+39      -2.849399475523e+47       3.492476667113e-05       3.213365732617e-01 
       7.260284700779e+12       1.434126861478e-23       6.384834705386e-08       1.137127197630e+20       1.415848794968e+04       1.950128477491e-09       1.027946534472e+17       3.686243349165e-08       7.645284949865e+39       9.806487650615e+29       4.258136192191e+16       4.986703294675e+30       1.978790205910e+13       0.000000000000e+00       2.072915051312e+22       1.069170502012e+22      -1.526664599064e+08       3.892252110638e-08       5.285297680076e+39       1.293058263591e+40       1.293058263591e+40       4.310194209980e+39      -2.700301305105e+47       3.504539822448e-05       3.202304845756e-01 
       7.182661975000e+12       1.465291465240e-23       6.453774403781e-08       1.112942178146e+20       1.415848794968e+04       1.971203433902e-09       1.016956330197e+17       3.726080426625e-08       7.323535410994e+39       9.495302774421e+29       4.123014665402e+16       4.828462474652e+30       1.957634134602e+13       0.000000000000e+00       1.996377769149e+22       1.029694014859e+22      -1.476251092879e+08       3.892252110638e-08       5.062867502193e+39       1.238640291896e+40       1.238640291896e+40       4.128800971062e+39      -2.559004871374e+47       3.516602977794e-05       3.191319844149e-01 
       7.105869146093e+12       1.497133288746e-23       6.523441697937e-08       1.089271538380e+20       1.415848794968e+04       1.992506146481e-09       1.006083626770e+17       3.766348021315e-08       7.015326605586e+39       9.193992588394e+29       3.992180889446e+16       4.675243039630e+30       1.936704251875e+13       0.000000000000e+00       1.922666437745e+22       9.916750998287e+21      -1.426730911424e+08       3.892252110638e-08       4.849798232064e+39       1.186512484324e+40       1.186512484324e+40       3.955041612550e+39      -2.425101939304e+47       3.528666133149e-05       3.180409949160e-01 
       7.029897341283e+12       1.529667035318e-23       6.594018486794e-08       1.066104338233e+20       1.415848794968e+04       2.014039076578e-09       9.953271679405e+16       3.807050785247e-08       6.720088675911e+39       8.902243743416e+29       3.865498803047e+16       4.526885648248e+30       1.915998139738e+13       0.000000000000e+00       1.851676716019e+22       9.550599397587e+21      -1.377096707737e+08       3.892252110638e-08       4.645695918674e+39       1.136578460000e+40       1.136578460000e+40       3.788594864862e+39      -2.298205635248e+47       3.540729288514e-05       3.169574392527e-01 
       6.954737782662e+12       1.562907765856e-23       6.665322871413e-08       1.043429870288e+20       1.415848794968e+04       2.035804712145e-09       9.846857108900e+16       3.848193422332e-08       6.437275746526e+39       8.619752833741e+29       3.742836662501e+16       4.383236015456e+30       1.895513405225e+13       0.000000000000e+00       1.783308114853e+22       9.197967042563e+21      -1.329348431261e+08       3.892252110638e-08       4.450183190323e+39       1.088745894209e+40       1.088745894209e+40       3.629152978950e+39      -2.177949329173e+47       3.552792443889e-05       3.158812418062e-01 
       6.880381786167e+12       1.596870872258e-23       6.737354851793e-08       1.021237654856e+20       1.415848794968e+04       2.057805568019e-09       9.741580260863e+16       3.889780687493e-08       6.166364914999e+39       8.346226081456e+29       3.624066904671e+16       4.244144752060e+30       1.875247680902e+13       0.000000000000e+00       1.717463855431e+22       8.858354766336e+21      -1.285456249828e+08       3.892252110638e-08       4.262898556883e+39       1.042926347696e+40       1.042926347696e+40       3.476421157294e+39      -2.063985575396e+47       3.564855599273e-05       3.148123280058e-01 
       6.806820760580e+12       1.631572019220e-23       6.810114427935e-08       9.995174351374e+19       1.415848794968e+04       2.080044186218e-09       9.637428971430e+16       3.931817384413e-08       5.906855285086e+39       8.081379030975e+29       3.509066014318e+16       4.109467209368e+30       1.855198625920e+13       0.000000000000e+00       1.654050733119e+22       8.531281836964e+21      -1.242890399458e+08       3.892252110638e-08       4.083495741432e+39       9.990351031436e+39       9.990351031436e+39       3.330117008839e+39      -1.955985108736e+47       3.576918754667e-05       3.137506240217e-01 
       6.734046206538e+12       1.667027235156e-23       6.883783498779e-08       9.782591724787e+19       1.415848794967e+04       2.102523136228e-09       9.534391206783e+16       3.974308369682e-08       5.658267040617e+39       7.824936253211e+29       3.397714395663e+16       3.979063328761e+30       1.835363923961e+13       0.000000000000e+00       1.592978984281e+22       8.216285270548e+21      -1.201013078504e+08       3.892252110638e-08       3.911643040008e+39       9.569910085386e+39       9.569910085386e+39       3.189970026875e+39      -1.853635893197e+47       3.588981910071e-05       3.126960571152e-01 
       6.662049715544e+12       1.703252891230e-23       6.958180165384e-08       9.574530417342e+19       1.415848794967e+04       2.125245015305e-09       9.432455061768e+16       4.017258552145e-08       5.420140558338e+39       7.576631059146e+29       3.289896248001e+16       3.852797496034e+30       1.815741283569e+13       0.000000000000e+00       1.534162159635e+22       7.912919177981e+21      -1.158957712537e+08       3.892252110638e-08       3.747022708313e+39       9.167163271261e+39       9.167163271261e+39       3.055721088884e+39      -1.756642220436e+47       3.601045065484e-05       3.116485554985e-01 
       6.590822969004e+12       1.740265769846e-23       7.033304427750e-08       9.370894267246e+19       1.415848794967e+04       2.148212448773e-09       9.331608758509e+16       4.060672895949e-08       5.192035558106e+39       7.336205222485e+29       3.185499445282e+16       3.730538400370e+30       1.796328436768e+13       0.000000000000e+00       1.477517001202e+22       7.620754130313e+21      -1.119089470894e+08       3.892252110638e-08       3.589330374221e+39       8.781365936791e+39       8.781365936791e+39       2.927121977442e+39      -1.664723855393e+47       3.613108220908e-05       3.106080485549e-01 
       6.520357737258e+12       1.778082992884e-23       7.109338184819e-08       9.171589157924e+19       1.415848794967e+04       2.171428090328e-09       9.231840645054e+16       4.104556417885e-08       4.973530288834e+39       7.103408711111e+29       3.084415419501e+16       3.612158897778e+30       1.777123140303e+13       0.000000000000e+00       1.422963325413e+22       7.339376555804e+21      -1.082079724010e+08       3.892252110638e-08       3.438274475018e+39       8.411804768175e+39       8.411804768175e+39       2.803934921284e+39      -1.577615226638e+47       3.625171376341e-05       3.095744665202e-01 
       6.450645878636e+12       1.816722008017e-23       7.186099537648e-08       8.976522974522e+19       1.415848794967e+04       2.194894622345e-09       9.133139194028e+16       4.148914187089e-08       4.764220748708e+39       6.877999427065e+29       2.986539047792e+16       3.497535878869e+30       1.758123175718e+13       0.000000000000e+00       1.370423909749e+22       7.068388155265e+21      -1.046146091898e+08       3.892252110638e-08       3.293575718320e+39       8.057796471213e+39       8.057796471213e+39       2.685932155676e+39      -1.495064659077e+47       3.637234531784e-05       3.085477403783e-01 
       6.381679338511e+12       1.856200661942e-23       7.263770385180e-08       8.785605561334e+19       1.415848794967e+04       2.218614756186e-09       9.035493001299e+16       4.193751328286e-08       4.563719938204e+39       6.659742954776e+29       2.891768543107e+16       3.386550140833e+30       1.739326347907e+13       0.000000000000e+00       1.319824382717e+22       6.807405334554e+21      -1.010737224129e+08       3.892252110638e-08       3.154966565678e+39       7.718686507934e+39       7.718686507934e+39       2.572895501294e+39      -1.416833646810e+47       3.649297687236e-05       3.075278021003e-01 
       6.313450148374e+12       1.896537182836e-23       7.342350727413e-08       8.598748680132e+19       1.415848794967e+04       2.242591232516e-09       8.938890784661e+16       4.239073021335e-08       4.371657144563e+39       6.448412317273e+29       2.800005348360e+16       3.279086263464e+30       1.720730485328e+13       0.000000000000e+00       1.271093118850e+22       6.556058663016e+21      -9.751082153831e+07       3.892252110638e-08       3.022190737920e+39       7.393847886407e+39       7.393847886407e+39       2.464615960828e+39      -1.342696164040e+47       3.661360842699e-05       3.065145845295e-01 
       6.245950424909e+12       1.937750272463e-23       7.421658665407e-08       8.415865969385e+19       1.415848794967e+04       2.266826821616e-09       8.843321382532e+16       4.284884505056e-08       4.187677256358e+39       6.243787740147e+29       2.711154033933e+16       3.175032489139e+30       1.702333438447e+13       0.000000000000e+00       1.224161136631e+22       6.313992346997e+21      -9.418526354478e+07       3.892252110638e-08       2.895002741307e+39       7.082680001465e+39       7.082680001465e+39       2.360893332555e+39      -1.272438012031e+47       3.673423998171e-05       3.055080216554e-01 
       6.179172369083e+12       1.979858975309e-23       7.501876098104e-08       8.236872904345e+19       1.415848794967e+04       2.291324323708e-09       8.748773752660e+16       4.331191072460e-08       4.011440106924e+39       6.045656422990e+29       2.625122198433e+16       3.074280606584e+30       1.684133081708e+13       0.000000000000e+00       1.178962002064e+22       6.080863732463e+21      -9.106521860402e+07       3.892252110638e-08       2.773167413631e+39       6.784607524234e+39       6.784607524234e+39       2.261535840185e+39      -1.205856200253e+47       3.685487153653e-05       3.045080481247e-01 
       6.113108265248e+12       2.022882725699e-23       7.583003025502e-08       8.061686757982e+19       1.415848794967e+04       2.316086569275e-09       8.655236970854e+16       4.377998072836e-08       3.842619845406e+39       5.853812318095e+29       2.541820372599e+16       2.976725838350e+30       1.666127312632e+13       0.000000000000e+00       1.135431734233e+22       5.856342817919e+21      -8.803222572866e+07       3.892252110638e-08       2.656459489413e+39       6.499079338382e+39       6.499079338382e+39       2.166359778273e+39      -1.142758359888e+47       3.697550309145e-05       3.035145993541e-01 
       6.047750480246e+12       2.066841394857e-23       7.664857548662e-08       7.890226562745e+19       1.415848794967e+04       2.341116419388e-09       8.562700229716e+16       4.425310913846e-08       3.680904334287e+39       5.668055916173e+29       2.461161926258e+16       2.882266731841e+30       1.648314050984e+13       0.000000000000e+00       1.093508714433e+22       5.640111785695e+21      -8.503867674790e+07       3.892252110638e-08       2.544663183408e+39       6.225567521145e+39       6.225567521145e+39       2.075189172565e+39      -1.082962188045e+47       3.709613464647e-05       3.025276116485e-01 
       5.983091462528e+12       2.111755278604e-23       7.747621566523e-08       7.722413073147e+19       1.415848794967e+04       2.366416766038e-09       8.471152837396e+16       4.473135061321e-08       3.525994572264e+39       5.488194038875e+29       2.383062978235e+16       2.790805053811e+30       1.630691238863e+13       0.000000000000e+00       1.053133599110e+22       5.431864552935e+21      -8.202058602781e+07       3.892252110638e-08       2.437571791627e+39       5.963566367230e+39       5.963566367230e+39       1.987855454630e+39      -1.026294921046e+47       3.721676620158e-05       3.015470221147e-01 
       5.919123741282e+12       2.157645218818e-23       7.831476978026e-08       7.558168729132e+19       1.415848794967e+04       2.391990532470e-09       8.380584216353e+16       4.521476044006e-08       3.377604141413e+39       5.314039637894e+29       2.307442309116e+16       2.702245688206e+30       1.613256838971e+13       0.000000000000e+00       1.014249235182e+22       5.231306334809e+21      -7.924943940901e+07       3.892252110638e-08       2.334987309157e+39       5.712591453803e+39       5.712591453803e+39       1.904197150190e+39      -9.725928352731e+46       3.733739775679e-05       3.005727689896e-01 
       5.855839925570e+12       2.204532396379e-23       7.916059985291e-08       7.397417620235e+19       1.415848794966e+04       2.417840673519e-09       8.290983902136e+16       4.570339446258e-08       3.235458677625e+39       5.145411600444e+29       2.234221276788e+16       2.616496537247e+30       1.596008837306e+13       0.000000000000e+00       9.768005805118e+21       5.038153234359e+21      -7.661961767555e+07       3.892252110638e-08       2.236720064061e+39       5.472178744817e+39       5.472178744817e+39       1.824059580562e+39      -9.217007741408e+46       3.745802931210e-05       2.996047909727e-01 
       5.793232703473e+12       2.252438459310e-23       8.001552487258e-08       7.240085450495e+19       1.415848794966e+04       2.443970175956e-09       8.202341542174e+16       4.619730913034e-08       3.099295363322e+39       4.982134560906e+29       2.163323734653e+16       2.533468425652e+30       1.578945241291e+13       0.000000000000e+00       9.407346252017e+21       4.852131836521e+21      -7.405998923313e+07       3.892252110638e-08       2.142588366693e+39       5.241883733046e+39       5.241883733046e+39       1.747294576672e+39      -8.734716998128e+46       3.757866086751e-05       2.986430275683e-01 
       5.731294841248e+12       2.301385533012e-23       8.088136382867e-08       7.086099504113e+19       1.415848794966e+04       2.470382058826e-09       8.114646894579e+16       4.669656150553e-08       2.968862441526e+39       4.824038718465e+29       2.094675952438e+16       2.453075007900e+30       1.562064079552e+13       0.000000000000e+00       9.060003165587e+21       4.672978821132e+21      -7.152948887799e+07       3.892252110638e-08       2.052418173758e+39       5.021280618219e+39       5.021280618219e+39       1.673760205094e+39      -8.277662683805e+46       3.769929242302e-05       2.976874190753e-01 
