# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 288.436 h/Mpc,
# number of wavenumbers equal to 1038
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       1.158470780992e-04       2.008787887643e-06       2.011481069011e-06       2.011483488482e-06       2.011483473035e-06       2.008607847784e-06       2.011377098916e-06 
       1.176391156738e-04       2.071327443637e-06       2.074191121688e-06       2.074193694286e-06       2.074193677861e-06       2.071136011037e-06       2.074080569624e-06 
       1.194588742640e-04       2.135811177815e-06       2.138856147474e-06       2.138858882898e-06       2.138858865433e-06       2.135607631755e-06       2.138738596720e-06 
       1.213067826860e-04       2.202299349247e-06       2.205537087598e-06       2.205539996165e-06       2.205539977594e-06       2.202082923433e-06       2.205412095102e-06 
       1.231832763895e-04       2.270854065444e-06       2.274296780873e-06       2.274299873575e-06       2.274299853828e-06       2.270623945018e-06       2.274163875370e-06 
       1.250887975598e-04       2.341539361664e-06       2.345200028130e-06       2.345203316615e-06       2.345203295618e-06       2.341294680499e-06       2.345058708774e-06 
       1.270237952227e-04       2.414421231767e-06       2.418313646971e-06       2.418317143628e-06       2.418317121302e-06       2.414161068888e-06       2.418163381120e-06 
       1.289887253498e-04       2.489567707287e-06       2.493706539122e-06       2.493710257143e-06       2.493710233405e-06       2.489291083543e-06       2.493546760558e-06 
       1.309840509662e-04       2.567048913101e-06       2.571449753975e-06       2.571453707343e-06       2.571453682101e-06       2.566754787584e-06       2.571279860755e-06 
       1.330102422595e-04       2.646937104780e-06       2.651616549349e-06       2.651620753025e-06       2.651620726185e-06       2.646624370301e-06       2.651435900915e-06 
       1.350677766905e-04       2.729306777599e-06       2.734282470716e-06       2.734286940579e-06       2.734286912040e-06       2.728974257147e-06       2.734090385952e-06 
       1.371571391061e-04       2.814234728674e-06       2.819525421194e-06       2.819530174116e-06       2.819530143770e-06       2.813881170850e-06       2.819321176279e-06 
       1.392788218531e-04       2.901800041844e-06       2.907425715354e-06       2.907430769475e-06       2.907430737208e-06       2.901424114834e-06       2.907208539114e-06 
       1.414333248944e-04       2.992084397806e-06       2.998066209649e-06       2.998071583829e-06       2.998071549519e-06       2.991684688728e-06       2.997835285212e-06 
       1.436211559270e-04       3.085171813672e-06       3.091532303571e-06       3.091538018361e-06       3.091537981879e-06       3.084746818071e-06       3.091286761072e-06 
       1.458428305012e-04       3.181149020400e-06       3.187912090714e-06       3.187918167304e-06       3.187918128512e-06       3.180697141965e-06       3.187651007200e-06 
       1.480988721427e-04       3.280105141394e-06       3.287296351636e-06       3.287302811651e-06       3.287302770403e-06       3.279624682505e-06       3.287018739484e-06 
       1.503898124752e-04       3.382132312497e-06       3.389778752461e-06       3.389785621763e-06       3.389785577904e-06       3.381621462042e-06       3.389483567094e-06 
       1.527161913464e-04       3.487325370100e-06       3.495455859553e-06       3.495463163925e-06       3.495463117288e-06       3.486782207812e-06       3.495141988399e-06 
