# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 285.831 h/Mpc,
# number of wavenumbers equal to 587
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       2.270434723380e+00      -1.029755565604e-07       8.584142468382e-01       8.937978275943e-01       8.937974507247e-01      -1.006603263976e-07       8.539982495075e-01 
       2.336732614273e+00      -9.802515349538e-08       8.655518167565e-01       9.012285546802e-01       9.012281487418e-01      -9.582125829610e-08       8.610982355801e-01 
       2.404966438526e+00      -9.330731052327e-08       8.726970714594e-01       9.086672870125e-01       9.086668497278e-01      -9.120952056309e-08       8.682058680390e-01 
       2.475192726418e+00      -8.881134063494e-08       8.798489139571e-01       9.161128821829e-01       9.161124111126e-01      -8.681466641418e-08       8.753200552464e-01 
       2.547469658938e+00      -8.452696435329e-08       8.870065334944e-01       9.235645788976e-01       9.235640714385e-01      -8.262664522126e-08       8.824400570954e-01 
       2.621857115990e+00      -8.044445883258e-08       8.941691587206e-01       9.310215947475e-01       9.310210480496e-01      -7.863595260821e-08       8.895651226709e-01 
       2.698416726006e+00      -7.655454432823e-08       9.013356447774e-01       9.384827245646e-01       9.384821356007e-01      -7.483351822236e-08       8.966941023181e-01 
       2.777211916996e+00      -7.284869043294e-08       9.085082922795e-01       9.459503020668e-01       9.459496675253e-01      -7.121100531028e-08       9.038292349800e-01 
       2.858307969103e+00      -6.931844401868e-08       9.156870964813e-01       9.534243302431e-01       9.534236465974e-01      -6.776015071536e-08       9.109705221364e-01 
       2.941772068684e+00      -6.595500766940e-08       9.228650185609e-01       9.608977046541e-01       9.608969680629e-01      -6.447235011623e-08       9.181111413632e-01 
       3.027673363976e+00      -6.275166942487e-08       9.300506370881e-01       9.683790255769e-01       9.683782319290e-01      -6.134105000791e-08       9.252593601449e-01 
       3.116083022376e+00      -5.970018683567e-08       9.372357028384e-01       9.758600470536e-01       9.758591918911e-01      -5.835818645222e-08       9.324072473140e-01 
       3.207074289411e+00      -5.679424675672e-08       9.444266752193e-01       9.833471923988e-01       9.833462709296e-01      -5.551759443003e-08       9.395609857914e-01 
