# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       8.247179263117e+08       1.111690809265e-15       5.622033822874e-04       1.466940244180e+12       1.433552126719e+04       1.738233254359e-05       1.182276138641e+13       3.245882062890e-04       1.271985303434e+24       1.413029803661e+18       6.241297719350e+04       7.102596804621e+18       2.247349049817e+09       0.000000000000e+00       1.058263508748e+12       1.906622781353e+08       2.778032175184e+00       3.828010583277e-08       8.799198609350e+23       2.151913679995e+24       2.151913679995e+24       7.173017214562e+23      -5.103508618292e+27       1.407045980174e-04       8.193436297437e-02 
       8.159005236677e+08       1.135848616642e-15       5.682790833816e-04       1.435740618003e+12       1.433552126112e+04       1.757018267264e-05       1.169635931833e+13       3.280960130951e-04       1.218454180982e+24       1.368190762388e+18       6.043245416907e+04       6.877213284440e+18       2.223321705281e+09       0.000000000000e+00       1.008293153891e+12       1.816593581465e+08       2.764732520854e+00       3.828010583277e-08       8.428886957978e+23       2.061351122184e+24       2.061351122184e+24       6.871142922598e+23      -4.836461645907e+27       1.408285181279e-04       8.186232835124e-02 
       8.071773915456e+08       1.160531388176e-15       5.744204463554e-04       1.405204561561e+12       1.433552125498e+04       1.776006288997e-05       1.157130866737e+13       3.316417285217e-04       1.167175899866e+24       1.324774578309e+18       5.851477819387e+04       6.658981758462e+18       2.199551247143e+09       0.000000000000e+00       9.606823592049e+11       1.730815488356e+08       2.750804484195e+00       3.828010583277e-08       8.074159762103e+23       1.974599859833e+24       1.974599859833e+24       6.581972920255e+23      -4.583388215295e+27       1.409524383335e-04       8.179042106109e-02 
       7.985475220600e+08       1.185750541730e-15       5.806281769765e-04       1.375317961709e+12       1.433552124877e+04       1.795199513466e-05       1.144759498498e+13       3.352257622925e-04       1.118055649931e+24       1.282736100536e+18       5.665795497065e+04       6.447675275661e+18       2.176034928604e+09       0.000000000000e+00       9.153197078069e+11       1.649087767554e+08       2.736273249205e+00       3.828010583277e-08       7.734361154560e+23       1.891499495798e+24       1.891499495798e+24       6.304972551290e+23      -4.343557144672e+27       1.410763586351e-04       8.171864079093e-02 
       7.900099181012e+08       1.211517723318e-15       5.869029955647e-04       1.346067005464e+12       1.433552124249e+04       1.814600158287e-05       1.132520397705e+13       3.388485284626e-04       1.071002611077e+24       1.242031610931e+18       5.486005348634e+04       6.243074086746e+18       2.152770032862e+09       0.000000000000e+00       8.720990445097e+11       1.571219164332e+08       2.721198223125e+00       3.828010583277e-08       7.408862870158e+23       1.811896383198e+24       1.811896383198e+24       6.039629660308e+23      -4.116275512192e+27       1.412002790340e-04       8.164698720082e-02 
       7.815635932200e+08       1.237844837114e-15       5.932456242590e-04       1.317438173628e+12       1.433552123615e+04       1.834210465043e-05       1.120412150234e+13       3.425104455866e-04       1.025929785341e+24       1.202618778646e+18       5.311920400380e+04       6.044965415632e+18       2.129753871994e+09       0.000000000000e+00       8.309192264864e+11       1.497027454492e+08       2.705625273496e+00       3.828010583277e-08       7.097063084059e+23       1.735643341331e+24       1.735643341331e+24       5.785453645823e+23      -3.900886653948e+27       1.413241995312e-04       8.157545995916e-02 
       7.732075715138e+08       1.264744056492e-15       5.996567979309e-04       1.289418234534e+12       1.433552122974e+04       1.854032699542e-05       1.108433357077e+13       3.462119367910e-04       9.827538360452e+23       1.164456616099e+18       5.143359611743e+04       5.853143238163e+18       2.106983786507e+09       0.000000000000e+00       7.916838864894e+11       1.426339017771e+08       2.689582071642e+00       3.828010583277e-08       6.798385299043e+23       1.662599383549e+24       1.662599383549e+24       5.541974553165e+23      -3.696768266738e+27       1.414481201280e-04       8.150405874913e-02 
       7.649408875138e+08       1.292227822932e-15       6.061372569093e-04       1.261994237936e+12       1.433552122326e+04       1.874069152077e-05       1.096582634183e+13       3.499534297924e-04       9.413949337093e+23       1.127505436347e+18       4.980147687043e+04       5.667408067855e+18       2.084457145245e+09       0.000000000000e+00       7.543012075880e+11       1.358988431993e+08       2.673091306884e+00       3.828010583277e-08       6.512277279606e+23       1.592629456583e+24       1.592629456583e+24       5.308742205566e+23      -3.503330610096e+27       1.415720408255e-04       8.143278326047e-02 
       7.567625860734e+08       1.320308828652e-15       6.126877487986e-04       1.235153509017e+12       1.433552121671e+04       1.894322137693e-05       1.084858612300e+13       3.537353568387e-04       9.017766084535e+23       1.091726811816e+18       4.822114893179e+04       5.487566748437e+18       2.062171345732e+09       0.000000000000e+00       7.186837088758e+11       1.294818086991e+08       2.656200761919e+00       3.828010583277e-08       6.238210030909e+23       1.525604190838e+24       1.525604190838e+24       5.085325371815e+23      -3.320014802414e+27       1.416959616248e-04       8.136163315874e-02 
       7.486717222579e+08       1.349000046647e-15       6.193090321176e-04       1.208883642538e+12       1.433552121009e+04       1.914793996453e-05       1.073259936816e+13       3.575581548720e-04       8.638256086101e+23       1.057083534337e+18       4.669096883113e+04       5.313432252983e+18       2.040123813168e+09       0.000000000000e+00       6.847480400725e+11       1.233677814548e+08       2.638947855313e+00       3.828010583277e-08       5.975676820703e+23       1.461399661196e+24       1.461399661196e+24       4.871310968935e+23      -3.146291206210e+27       1.418198825273e-04       8.129060811712e-02 
       7.406673612352e+08       1.378314744968e-15       6.260018726607e-04       1.183172497099e+12       1.433552120339e+04       1.935487093711e-05       1.061785267598e+13       3.614222656153e-04       8.274717652860e+23       1.023539576451e+18       4.520934524961e+04       5.144823489405e+18       2.018311999945e+09       0.000000000000e+00       6.524147863459e+11       1.175424536758e+08       2.621353182598e+00       3.828010583277e-08       5.724192242415e+23       1.399897157891e+24       1.399897157891e+24       4.666303298425e+23      -2.981657897902e+27       1.419438035340e-04       8.121970782549e-02 
       7.327485781680e+08       1.408266480382e-15       6.327670398605e-04       1.158008189529e+12       1.433552119663e+04       1.956403820381e-05       1.050433278846e+13       3.653281355676e-04       7.926478626249e+23       9.910600539426e+17       4.377473736495e+04       4.981565112132e+18       1.996733385686e+09       0.000000000000e+00       6.216082827846e+11       1.119921931766e+08       2.603437077652e+00       3.828010583277e-08       5.483291317664e+23       1.340982967017e+24       1.340982967017e+24       4.469923314638e+23      -2.825639217640e+27       1.420677246461e-04       8.114893197616e-02 
       7.249144581066e+08       1.438869085332e-15       6.396053195203e-04       1.133379089397e+12       1.433552118979e+04       1.977546593216e-05       1.039202658931e+13       3.692762159688e-04       7.592895135301e+23       9.596111895607e+17       4.238565324915e+04       4.823487339753e+18       1.975385477429e+09       0.000000000000e+00       5.922564376781e+11       1.067040115382e+08       2.585237836857e+00       3.828010583277e-08       5.252528636544e+23       1.284548160283e+24       1.284548160283e+24       4.281807923948e+23      -2.677784395030e+27       1.421916458651e-04       8.107828024020e-02 
       7.171640958837e+08       1.470136697595e-15       6.465174992627e-04       1.109273813633e+12       1.433552118288e+04       1.998917855086e-05       1.028092110248e+13       3.732669629567e-04       7.273350406164e+23       9.291602778931e+17       4.104064831683e+04       4.670425778456e+18       1.954265808735e+09       0.000000000000e+00       5.642905633155e+11       1.016655336242e+08       2.566785914745e+00       3.828010583277e-08       5.031477534093e+23       1.230488393612e+24       1.230488393612e+24       4.101609313419e+23      -2.537666246762e+27       1.423155671920e-04       8.100775229544e-02 
       7.094965960094e+08       1.502083778406e-15       6.535043794429e-04       1.085681221267e+12       1.433552117589e+04       2.020520075264e-05       1.017100349065e+13       3.773008376682e-04       6.967253621730e+23       8.996756513538e+17       3.973832382305e+04       4.522221251063e+18       1.933371939171e+09       0.000000000000e+00       5.376452150999e+11       9.686496859436e+07       2.548096336594e+00       3.828010583277e-08       4.819729301418e+23       1.178703714212e+24       1.178703714212e+24       3.928994307716e+23      -2.404879942388e+27       1.424394886281e-04       8.093734783851e-02 
       7.019110725678e+08       1.534725099689e-15       6.605667640542e-04       1.062590408282e+12       1.433552116883e+04       2.042355749705e-05       1.006226105377e+13       3.813783062088e-04       6.674038829254e+23       8.711266472500e+17       3.847732540857e+04       4.378719631495e+18       1.912701454482e+09       0.000000000000e+00       5.122580387509e+11       9.229108237596e+07       2.529187233911e+00       3.828010583277e-08       4.616892430014e+23       1.129098375773e+24       1.129098375773e+24       3.763643753090e+23      -2.279041834685e+27       1.425634101748e-04       8.086706656411e-02 
       6.944066491148e+08       1.568075736584e-15       6.677054734610e-04       1.039990702574e+12       1.433552116169e+04       2.064427401339e-05       9.954681227539e+12       3.854998396453e-04       6.393163893944e+23       8.434835758944e+17       3.725634169145e+04       4.239771684487e+18       1.892251966605e+09       0.000000000000e+00       4.880696245640e+11       8.793317140649e+07       2.510089171968e+00       3.828010583277e-08       4.422591887900e+23       1.081580661440e+24       1.081580661440e+24       3.605251927281e+23      -2.159788351214e+27       1.426873318333e-04       8.079690814877e-02 
       6.869824585765e+08       1.602151096230e-15       6.749213298463e-04       1.017871659017e+12       1.433552115447e+04       2.086737580362e-05       9.848251582012e+12       3.896659141546e-04       6.124109496587e+23       8.167176897292e+17       3.607410290323e+04       4.105232910388e+18       1.872021112905e+09       0.000000000000e+00       4.650233680312e+11       8.378103752234e+07       2.490826867993e+00       3.828010583277e-08       4.236468426201e+23       1.036062714229e+24       1.036062714229e+24       3.453525974263e+23      -2.046774943888e+27       1.428112536049e-04       8.072687227492e-02 
       6.796376431495e+08       1.636966940427e-15       6.822151681263e-04       9.962230546386e+11       1.433552114718e+04       2.109288864527e-05       9.742959820125e+12       3.938770111407e-04       5.866378173367e+23       7.908011534301e+17       3.492937956847e+04       3.974963394891e+18       1.852006555615e+09       0.000000000000e+00       4.430653372202e+11       7.982496406503e+07       2.471410984006e+00       3.828010583277e-08       4.058177914923e+23       9.924603745935e+23       9.924603745935e+23       3.308185362763e+23      -1.939675093499e+27       1.429351754910e-04       8.065695864597e-02 
       6.723713542015e+08       1.672539365047e-15       6.895878286741e-04       9.750348838945e+11       1.433552113981e+04       2.132083859449e-05       9.638793776293e+12       3.981336171764e-04       5.619493396082e+23       7.657070149585e+17       3.382098122608e+04       3.848827663528e+18       1.832205982132e+09       0.000000000000e+00       4.221441469369e+11       7.605569320977e+07       2.451857609472e+00       3.828010583277e-08       3.887390706683e+23       9.506930248112e+23       9.506930248112e+23       3.168961367588e+23      -1.838179366334e+27       1.430590974929e-04       8.058716695878e-02 
       6.651827521732e+08       1.708884799622e-15       6.970401664148e-04       9.542973540425e+11       1.433552113236e+04       2.155125198897e-05       9.535741414993e+12       4.024362240267e-04       5.382998691079e+23       7.414091775329e+17       3.274775519138e+04       3.726694540779e+18       1.812617104880e+09       0.000000000000e+00       4.022108385282e+11       7.246440431002e+07       2.432191018176e+00       3.828010583277e-08       3.723791027209e+23       9.106834399325e+23       9.106834399325e+23       3.035596572763e+23      -1.741994520158e+27       1.431830196119e-04       8.051749689535e-02 
       6.580710064814e+08       1.746020034616e-15       7.045730417303e-04       9.340008806179e+11       1.433552112482e+04       2.178415545108e-05       9.433790829383e+12       4.067853287875e-04       5.156456795263e+23       7.178823724892e+17       3.170858535730e+04       3.608437013660e+18       1.793237660660e+09       0.000000000000e+00       3.832187650717e+11       6.904269321274e+07       2.412431203374e+00       3.828010583277e-08       3.567076391494e+23       8.723576449950e+23       8.723576449950e+23       2.907844395585e+23      -1.650842656978e+27       1.433069418494e-04       8.044794814267e-02 
       6.510352954229e+08       1.783962249449e-15       7.121873222786e-04       9.141360830034e+11       1.433552111721e+04       2.201957589085e-05       9.332930239919e+12       4.111814340216e-04       4.939448847623e+23       6.951021330024e+17       3.070239103367e+04       3.493932099632e+18       1.774065410048e+09       0.000000000000e+00       3.651234820523e+11       6.578255256209e+07       2.392585429196e+00       3.828010583277e-08       3.416957044522e+23       8.356447782488e+23       8.356447782488e+23       2.785468630715e+23      -1.564460420135e+27       1.434308642069e-04       8.037852041088e-02 
       6.440748060800e+08       1.822728982463e-15       7.198838920885e-04       8.946937800936e+11       1.433552110951e+04       2.225754050916e-05       9.233147993000e+12       4.156250476667e-04       4.731573614794e+23       6.730447686425e+17       2.972812582343e+04       3.383060718706e+18       1.755098137817e+09       0.000000000000e+00       3.478826437309e+11       6.267635312864e+07       2.372667905438e+00       3.828010583277e-08       3.273155425534e+23       8.004769601383e+23       8.004769601383e+23       2.668243013443e+23      -1.482598233412e+27       1.435547866856e-04       8.030921339889e-02 
       6.371887342259e+08       1.862338139314e-15       7.276636370079e-04       8.756649860518e+11       1.433552110173e+04       2.249807680082e-05       9.134432559617e+12       4.201166830960e-04       4.532446749192e+23       6.516873407371e+17       2.878477653432e+04       3.275707569606e+18       1.736333652648e+09       0.000000000000e+00       3.314559040099e+11       5.971682594882e+07       2.352697794277e+00       3.828010583277e-08       3.135405654829e+23       7.667891677970e+23       7.667891677970e+23       2.555950801340e+23      -1.405019579959e+27       1.436787092871e-04       8.024002679411e-02 
       6.303762842323e+08       1.902808017993e-15       7.355274556176e-04       8.570409061563e+11       1.433552109387e+04       2.274121255781e-05       9.036772534021e+12       4.246568592436e-04       4.341700078391e+23       6.310076385165e+17       2.787136212529e+04       3.171761009858e+18       1.717769786592e+09       0.000000000000e+00       3.158048218631e+11       5.689704528670e+07       2.332691201878e+00       3.828010583277e-08       3.003453042175e+23       7.345191148253e+23       7.345191148253e+23       2.448384373522e+23      -1.331500318943e+27       1.438026320128e-04       8.017096028803e-02 
       6.236366689771e+08       1.944157343134e-15       7.434762610501e-04       8.388129327368e+11       1.433552108592e+04       2.298697587242e-05       8.940156632410e+12       4.292461007608e-04       4.158980924390e+23       6.109841560154e+17       2.698693268619e+04       3.071112939689e+18       1.699404394432e+09       0.000000000000e+00       3.008927712162e+11       5.421041239754e+07       2.312652764504e+00       3.828010583277e-08       2.877053615904e+23       7.036071361264e+23       7.036071361264e+23       2.345344846765e+23      -1.261828037960e+27       1.439265548640e-04       8.010201359756e-02 
       6.169691097540e+08       1.986405224666e-15       7.515109664382e-04       8.209726411948e+11       1.433552107788e+04       2.323539514055e-05       8.844573691618e+12       4.338849378884e-04       3.983951451535e+23       5.915960697076e+17       2.613056844998e+04       2.973658689608e+18       1.681235354217e+09       0.000000000000e+00       2.866848556054e+11       5.165064015224e+07       2.292594972889e+00       3.828010583277e-08       2.755973671821e+23       6.739960775904e+23       6.739960775904e+23       2.246641707785e+23      -1.195801439333e+27       1.440504778424e-04       8.003318642345e-02 
       6.103728361819e+08       2.029571177053e-15       7.596325031045e-04       8.035117861110e+11       1.433552106976e+04       2.348649906498e-05       8.750012667832e+12       4.385739065571e-04       3.816288041888e+23       5.728232168506e+17       2.530137883616e+04       2.879296911555e+18       1.663260566836e+09       0.000000000000e+00       2.731478264114e+11       4.921173830599e+07       2.272532843681e+00       3.828010583277e-08       2.639989341104e+23       6.456311904194e+23       6.456311904194e+23       2.152092460997e+23      -1.133229758517e+27       1.441744009493e-04       7.996447845853e-02 
       6.038470861162e+08       2.073675141159e-15       7.678418078285e-04       7.864222974339e+11       1.433552106155e+04       2.374031665867e-05       8.656462635312e+12       4.433135484984e-04       3.655680696873e+23       5.546460745172e+17       2.449850152461e+04       2.787929473501e+18       1.645477955579e+09       0.000000000000e+00       2.602500049637e+11       4.688799946413e+07       2.252479287025e+00       3.828010583277e-08       2.528886176383e+23       6.184600299012e+23       6.184600299012e+23       2.061522291085e+23      -1.073932212944e+27       1.442983241863e-04       7.989588939872e-02 
       5.973911055607e+08       2.118737525929e-15       7.761398301227e-04       7.696962767498e+11       1.433552105326e+04       2.399687724812e-05       8.563912785129e+12       4.481044114238e-04       3.501832464114e+23       5.370457392922e+17       2.372110155884e+04       2.699461357396e+18       1.627885465472e+09       0.000000000000e+00       2.479612082501e+11       4.467398569762e+07       2.232436923721e+00       3.828010583277e-08       2.422458755241e+23       5.924323584426e+23       5.924323584426e+23       1.974763739785e+23      -1.017737479705e+27       1.444222475549e-04       7.982741896771e-02 
       5.910041485806e+08       2.164779153532e-15       7.845275304135e-04       7.533259936330e+11       1.433552104487e+04       2.425621047677e-05       8.472352423917e+12       4.529470488554e-04       3.354458888384e+23       5.200039076144e+17       2.296837047767e+04       2.613800560359e+18       1.610481063916e+09       0.000000000000e+00       2.362526786392e+11       4.256451588147e+07       2.212416681379e+00       3.828010583277e-08       2.320510300403e+23       5.675000526832e+23       5.675000526832e+23       1.891656396262e+23      -9.644832005582e+26       1.445461710566e-04       7.975906686793e-02 
       5.846854772161e+08       2.211821291854e-15       7.930058745842e-04       7.373038820723e+11       1.433552103639e+04       2.451834630839e-05       8.381770972638e+12       4.578420202729e-04       3.213287485673e+23       5.035028567411e+17       2.223952547443e+04       2.530857998990e+18       1.593262740127e+09       0.000000000000e+00       2.250970164379e+11       4.055465354396e+07       2.192430221349e+00       3.828010583277e-08       2.222852315907e+23       5.436170145188e+23       5.436170145188e+23       1.812046600527e+23      -9.140155128466e+26       1.446700946930e-04       7.969083279763e-02 
       5.784343613972e+08       2.259885672136e-15       8.015758430702e-04       7.216225369743e+11       1.433552102782e+04       2.478331503061e-05       8.292157965359e+12       4.627898912069e-04       3.078057239376e+23       4.875254263174e+17       2.153380858292e+04       2.450547416737e+18       1.576228504793e+09       0.000000000000e+00       2.144681157309e+11       3.863969530708e+07       2.172487828396e+00       3.828010583277e-08       2.129304238587e+23       5.207390858692e+23       5.207390858692e+23       1.735787159321e+23      -8.661886049546e+26       1.447940184657e-04       7.962271645707e-02 
       5.722500788596e+08       2.308994539256e-15       8.102384272206e-04       7.062747107412e+11       1.433552101916e+04       2.505114725834e-05       8.203503048042e+12       4.677912334429e-04       2.948518117698e+23       4.720550005304e+17       2.085048588915e+04       2.372785294185e+18       1.559376389386e+09       0.000000000000e+00       2.043411031389e+11       3.681515985297e+07       2.152590593257e+00       3.828010583277e-08       2.039693104225e+23       4.988239670325e+23       4.988239670325e+23       1.662737073974e+23      -8.208642950283e+26       1.449179423763e-04       7.955471757677e-02 
       5.661319150608e+08       2.359170580849e-15       8.189946274797e-04       6.912533099207e+11       1.433552101040e+04       2.532187393735e-05       8.115795977348e+12       4.728466248061e-04       2.824430611353e+23       4.570754908292e+17       2.018884676807e+04       2.297490762207e+18       1.542704446899e+09       0.000000000000e+00       1.946922799474e+11       3.507677749752e+07       2.132748029559e+00       3.828010583277e-08       1.953853227748e+23       4.778311384764e+23       4.778311384764e+23       1.592761279700e+23      -7.779116317394e+26       1.450418664263e-04       7.948683586064e-02 
       5.600791630977e+08       2.410436975845e-15       8.278454552055e-04       6.765513919280e+11       1.433552100155e+04       2.559552634786e-05       8.029026619453e+12       4.779566493600e-04       2.705565290735e+23       4.425713191938e+17       1.954820314460e+04       2.224585517856e+18       1.526210751155e+09       0.000000000000e+00       1.854990664760e+11       3.342048016766e+07       2.112969089187e+00       3.828010583277e-08       1.871625896894e+23       4.577217859197e+23       4.577217859197e+23       1.525730395876e+23      -7.372065159395e+26       1.451657906174e-04       7.941907101233e-02 
       5.540911236253e+08       2.462817406606e-15       8.367919326702e-04       6.621621618366e+11       1.433552099260e+04       2.587213610811e-05       7.943184948882e+12       4.831218974796e-04       2.591702381715e+23       4.285274019344e+17       1.892788877802e+04       2.153993742939e+18       1.509893396566e+09       0.000000000000e+00       1.767399492333e+11       3.184239188043e+07       2.093261902554e+00       3.828010583277e-08       1.792859078755e+23       4.384587285681e+23       4.384587285681e+23       1.461520486823e+23      -6.986313421120e+26       1.452897149513e-04       7.935142273643e-02 
       5.481671047754e+08       2.516336119231e-15       8.458350930596e-04       6.480789692381e+11       1.433552098356e+04       2.615173517806e-05       7.858261047341e+12       4.883429660833e-04       2.482631359291e+23       4.149291340053e+17       1.832725856914e+04       2.085642025168e+18       1.493750497410e+09       0.000000000000e+00       1.683944304301e+11       3.033881964716e+07       2.073626413598e+00       3.828010583277e-08       1.717407138685e+23       4.200063503688e+23       4.200063503688e+23       1.400012832659e+23      -6.620746585851e+26       1.454136394297e-04       7.928389077028e-02 
       5.423064220768e+08       2.571017833734e-15       8.549759841117e-04       6.342953051685e+11       1.433552097442e+04       2.643435586303e-05       7.774245102581e+12       4.936204583653e-04       2.378150558342e+23       4.017623738160e+17       1.774568788940e+04       2.019459281814e+18       1.477780188669e+09       0.000000000000e+00       1.604429803271e+11       2.890624488805e+07       2.054070863051e+00       3.828010583277e-08       1.645130571030e+23       4.023305341588e+23       4.023305341588e+23       1.341093709791e+23      -6.274308455245e+26       1.455375640541e-04       7.921647481910e-02 
       5.365083983765e+08       2.626887811892e-15       8.642156590213e-04       6.208047990999e+11       1.433552096518e+04       2.672003081749e-05       7.691127407257e+12       4.989549840539e-04       2.278066800767e+23       3.890134285249e+17       1.718257193131e+04       1.955376685783e+18       1.461980625214e+09       0.000000000000e+00       1.528669913446e+11       2.754131516442e+07       2.034602020454e+00       3.828010583277e-08       1.575895741186e+23       3.853985985854e+23       3.853985985854e+23       1.284654180651e+23      -5.945998097765e+26       1.456614888263e-04       7.914917459195e-02 
       5.307723637609e+08       2.683971862359e-15       8.735551873542e-04       6.076012159958e+11       1.433552095584e+04       2.700879304878e-05       7.608898357811e+12       5.043471594598e-04       2.182195038306e+23       3.766690397992e+17       1.663732507947e+04       1.893327594044e+18       1.446349981657e+09       0.000000000000e+00       1.456487345383e+11       2.624083633710e+07       2.015226250639e+00       3.828010583277e-08       1.509574638524e+23       3.691792376796e+23       3.691792376796e+23       1.230589892277e+23      -5.634866956770e+26       1.457854137481e-04       7.908198979767e-02 
       5.250976554790e+08       2.742296412641e-15       8.829956477712e-04       5.946784534302e+11       1.433552094640e+04       2.730067592098e-05       7.527548453360e+12       5.097976077392e-04       2.090358010398e+23       3.647163700266e+17       1.610938030153e+04       1.833247478314e+18       1.430886451596e+09       0.000000000000e+00       1.387713179790e+11       2.500176506796e+07       1.995942652110e+00       3.828010583277e-08       1.446044639705e+23       3.536424629741e+23       3.536424629741e+23       1.178800883368e+23      -5.340016109947e+26       1.459093388212e-04       7.901492018048e-02 
       5.194836178653e+08       2.801888396957e-15       8.925381280278e-04       5.820305387663e+11       1.433552093686e+04       2.759571315871e-05       7.447068294599e+12       5.153069585688e-04       2.002385916443e+23       3.531429889654e+17       1.559818855854e+04       1.775073857962e+18       1.415588248554e+09       0.000000000000e+00       1.322186475149e+11       2.382120175057e+07       1.976758324722e+00       3.828010583277e-08       1.385188281955e+23       3.387595480566e+23       3.387595480566e+23       1.129191399466e+23      -5.060593672131e+26       1.460332640474e-04       7.894796544671e-02 
       5.139296022646e+08       2.862775347179e-15       9.021837358887e-04       5.696516263966e+11       1.433552092721e+04       2.789393885106e-05       7.367448582714e+12       5.208758484690e-04       1.918116101847e+23       3.419368608169e+17       1.510321823396e+04       1.718746235025e+18       1.400453605038e+09       0.000000000000e+00       1.259753889154e+11       2.269638368992e+07       1.957678285486e+00       3.828010583277e-08       1.326893045885e+23       3.245029754563e+23       3.245029754563e+23       1.081669715911e+23      -4.795792334036e+26       1.461571894284e-04       7.888112531083e-02 
       5.084349669565e+08       2.924985389177e-15       9.119335809373e-04       5.575359950411e+11       1.433552091746e+04       2.819538745551e-05       7.288680118310e+12       5.265049208264e-04       1.837392757287e+23       3.310863317089e+17       1.462395458078e+04       1.664206031293e+18       1.385480772483e+09       0.000000000000e+00       1.200269320245e+11       2.162467864403e+07       1.938707453113e+00       3.828010583277e-08       1.271051147455e+23       3.108463857665e+23       3.108463857665e+23       1.036147968247e+23      -4.544847029765e+26       1.462811149661e-04       7.881439948589e-02 
       5.029990770816e+08       2.988547328242e-15       9.217887927662e-04       5.456780451028e+11       1.433552090761e+04       2.850009380192e-05       7.210753800346e+12       5.321948261882e-04       1.760066630627e+23       3.205801175767e+17       1.415989918625e+04       1.611396527395e+18       1.370668020471e+09       0.000000000000e+00       1.143593564494e+11       2.060357864225e+07       1.919844320323e+00       3.828010583277e-08       1.217559338679e+23       2.977645289072e+23       2.977645289072e+23       9.925419897685e+22      -4.307032726381e+26       1.464050406622e-04       7.874778772300e-02 
       4.976213045680e+08       3.053490510901e-15       9.317505100626e-04       5.340722960799e+11       1.433552089765e+04       2.880809309658e-05       7.133660625084e+12       5.379462218754e-04       1.685994750965e+23       3.104072924274e+17       1.371056945351e+04       1.560262803809e+18       1.356013637759e+09       0.000000000000e+00       1.089593992523e+11       1.963069416451e+07       1.901094964762e+00       3.828010583277e-08       1.166318716735e+23       2.852332174401e+23       2.852332174401e+23       9.507711558999e+22      -4.081662329135e+26       1.465289665188e-04       7.868128972944e-02 
       4.923010280588e+08       3.119844943210e-15       9.418198806088e-04       5.227133840329e+11       1.433552088758e+04       2.911942092622e-05       7.057391685048e+12       5.437597723787e-04       1.615040164286e+23       3.005572769779e+17       1.327549809973e+04       1.510751683750e+18       1.341515931224e+09       0.000000000000e+00       1.038144237211e+11       1.870374851474e+07       1.882463002420e+00       3.828010583277e-08       1.117234541096e+23       2.732292818472e+23       2.732292818472e+23       9.107582351273e+22      -3.868084696304e+26       1.466528925375e-04       7.861490522510e-02 
       4.870376328403e+08       3.187641278797e-15       9.519980721961e-04       5.115960591053e+11       1.433552087740e+04       2.943411326218e-05       6.981938167996e+12       5.496361493566e-04       1.547071680243e+23       2.910198276528e+17       1.285423267018e+04       1.462811677866e+18       1.327173225871e+09       0.000000000000e+00       9.891238984280e+10       1.782057250140e+07       1.863951997029e+00       3.828010583277e-08       1.070216058363e+23       2.617305276920e+23       2.617305276920e+23       8.724292462018e+22      -3.665682757907e+26       1.467768187203e-04       7.854863392842e-02 
       4.818305107709e+08       3.256910907359e-15       9.622862580727e-04       5.007151830971e+11       1.433552086711e+04       2.975220646451e-05       6.907291355902e+12       5.555760319304e-04       1.481963629597e+23       2.817850259312e+17       1.244633506763e+04       1.416392930697e+18       1.312983864125e+09       0.000000000000e+00       9.424182603417e+10       1.697909934413e+07       1.845560536232e+00       3.828010583277e-08       1.025176334464e+23       2.507156945840e+23       2.507156945840e+23       8.357133213535e+22      -3.473871732865e+26       1.469007450692e-04       7.848247559371e-02 
       4.766790602110e+08       3.327685810988e-15       9.726856278576e-04       4.900657270906e+11       1.433552085671e+04       3.007373728624e-05       6.833442623947e+12       5.615801063001e-04       1.419595631860e+23       2.728432680326e+17       1.205138109685e+04       1.371447168821e+18       1.298946206757e+09       0.000000000000e+00       8.979180250717e+10       1.617735987527e+07       1.827293273559e+00       3.828010583277e-08       9.820320939233e+22       2.401644168688e+23       2.401644168688e+23       8.005425752613e+22      -3.292097439444e+26       1.470246715860e-04       7.841642993276e-02 
       4.715826859533e+08       3.399998689886e-15       9.831973820837e-04       4.796427691253e+11       1.433552084620e+04       3.039874287755e-05       6.760383439525e+12       5.676490661485e-04       1.359852372724e+23       2.641852549286e+17       1.166896002335e+04       1.327927650657e+18       1.285058631898e+09       0.000000000000e+00       8.555190553751e+10       1.541347790390e+07       1.809152879072e+00       3.828010583277e-08       9.407035658895e+22       2.300571859742e+23       2.300571859742e+23       7.668519795377e+22      -3.119834694111e+26       1.471485982728e-04       7.835049666961e-02 
