# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   49       1.510114443578e+03       1.190547061511e-01       7.214242789884e-04       6.565624445763e-01       1.391263698674e-07       8.841997420389e-04      -1.176125483087e-06 
   50       1.532161041399e+03       1.269948494569e-01       7.512974336628e-04       4.658531513094e-01       1.385641994769e-07       8.666689402446e-04      -1.214423234320e-06 
   51       1.554365832138e+03       1.352423744460e-01       7.817816062654e-04       2.611049006505e-01       1.379697544508e-07       8.493425282319e-04      -1.264039534141e-06 
   52       1.576763904155e+03       1.437992260420e-01       8.128759067165e-04       4.219734148599e-02       1.373638178009e-07       8.323595769291e-04      -1.324276409110e-06 
   53       1.599381667751e+03       1.526670254931e-01       8.445793173316e-04      -1.909680148511e-01       1.367536051237e-07       8.158023022437e-04      -1.393963641212e-06 
   54       1.622235999160e+03       1.618470628448e-01       8.768906893809e-04      -4.384673664444e-01       1.361290428978e-07       7.996860048436e-04      -1.471403377560e-06 
   55       1.645336603882e+03       1.713401524427e-01       9.098088172915e-04      -7.003594592564e-01       1.354714214956e-07       7.839909505140e-04      -1.554473039705e-06 
   56       1.668695755213e+03       1.811461746477e-01       9.433326907215e-04      -9.767024908899e-01       1.347947032171e-07       7.687972996619e-04      -1.641117811894e-06 
   57       1.692319475612e+03       1.912644070888e-01       9.774612990801e-04      -1.267540656168e+00       1.341170171381e-07       7.541812678299e-04      -1.728939019440e-06 
   58       1.716203814656e+03       2.016936390760e-01       1.012193558965e-03      -1.572899030358e+00       1.334475679154e-07       7.401702522132e-04      -1.815005243309e-06 
