# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  140       4.412656023586e+03       1.195098937782e+00       0.000000000000e+00      -4.843730559493e+01       7.963511351928e-08       2.782663480874e-04      -1.850662990214e-06 
  141       4.450028408379e+03       1.194950027320e+00       0.000000000000e+00      -4.872148762287e+01       7.914753066197e-08       2.759346021939e-04      -1.836863966472e-06 
  142       4.487289506241e+03       1.194276879278e+00       0.000000000000e+00      -4.898383644940e+01       7.866347793344e-08       2.736372435542e-04      -1.822908317434e-06 
  143       4.524426079298e+03       1.193081301373e+00       0.000000000000e+00      -4.922389341087e+01       7.818086643341e-08       2.713709201579e-04      -1.808785206893e-06 
  144       4.561425332787e+03       1.191365870110e+00       0.000000000000e+00      -4.944121208225e+01       7.769781449016e-08       2.691325905350e-04      -1.794483640932e-06 
  145       4.598278182857e+03       1.189134258255e+00       0.000000000000e+00      -4.963537152409e+01       7.721493030752e-08       2.669231785500e-04      -1.780001967347e-06 
  146       4.634976288947e+03       1.186390964891e+00       0.000000000000e+00      -4.980596491002e+01       7.673341228806e-08       2.647443836226e-04      -1.765339478408e-06 
  147       4.671511022142e+03       1.183141230958e+00       0.000000000000e+00      -4.995259579824e+01       7.625435760796e-08       2.625975410550e-04      -1.750493372791e-06 
  148       4.707873458876e+03       1.179391053035e+00       0.000000000000e+00      -5.007487845124e+01       7.577875023367e-08       2.604836007879e-04      -1.735458640708e-06 
  149       4.744054374644e+03       1.175147197125e+00       0.000000000000e+00      -5.017243815561e+01       7.530744849316e-08       2.584031057927e-04      -1.720227947102e-06 
  150       4.780044237703e+03       1.170417212432e+00       0.000000000000e+00      -5.024491154185e+01       7.484117219544e-08       2.563561701023e-04      -1.704791512889e-06 
  151       4.815833202780e+03       1.165209445149e+00       0.000000000000e+00      -5.029194690419e+01       7.438048929213e-08       2.543424564788e-04      -1.689136994250e-06 
  152       4.851411104780e+03       1.159533052236e+00       0.000000000000e+00      -5.031320452031e+01       7.392580207484e-08       2.523611537191e-04      -1.673249359979e-06 
  153       4.886767452492e+03       1.153398015202e+00       0.000000000000e+00      -5.030835697119e+01       7.347733290207e-08       2.504109535976e-04      -1.657110766881e-06 
