# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 1430.41 h/Mpc,
# number of wavenumbers equal to 1499
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_dmeff/k2            4:-T_idm_dr/k2           5:-T_b/k2                6:-T_g/k2                7:-T_ur/k2               8:-T_idr/k2              9:-T_ncdm/k2            10:-T_tot/k2          
       3.154170076379e-03       2.365599195921e+05       0.000000000000e+00       0.000000000000e+00       2.357437251049e+05       2.046736619930e+05       1.952994896924e+05       0.000000000000e+00       0.000000000000e+00       2.353939941169e+05 
       3.190693644506e-03       2.364288701080e+05       0.000000000000e+00       0.000000000000e+00       2.355938930146e+05       2.024371282493e+05       1.929686040844e+05       0.000000000000e+00       0.000000000000e+00       2.351978077275e+05 
       3.227640135620e-03       2.362950948934e+05       0.000000000000e+00       0.000000000000e+00       2.354409155020e+05       2.001705337191e+05       1.906100287614e+05       0.000000000000e+00       0.000000000000e+00       2.349980648243e+05 
       3.265014446938e-03       2.361585503281e+05       0.000000000000e+00       0.000000000000e+00       2.352847226295e+05       1.978740561377e+05       1.882240998343e+05       0.000000000000e+00       0.000000000000e+00       2.347947258932e+05 
       3.302821532384e-03       2.360191870852e+05       0.000000000000e+00       0.000000000000e+00       2.351252685115e+05       1.955478632472e+05       1.858111956649e+05       0.000000000000e+00       0.000000000000e+00       2.345877509574e+05 
       3.341066403247e-03       2.358769543699e+05       0.000000000000e+00       0.000000000000e+00       2.349624861739e+05       1.931921802644e+05       1.833717345462e+05       0.000000000000e+00       0.000000000000e+00       2.343770969415e+05 
       3.379754128842e-03       2.357318008273e+05       0.000000000000e+00       0.000000000000e+00       2.347963095250e+05       1.908072636904e+05       1.809061754078e+05       0.000000000000e+00       0.000000000000e+00       2.341627214743e+05 
       3.418889837187e-03       2.355836768979e+05       0.000000000000e+00       0.000000000000e+00       2.346267084167e+05       1.883933674791e+05       1.784150154753e+05       0.000000000000e+00       0.000000000000e+00       2.339445897871e+05 
       3.458478715676e-03       2.354325240632e+05       0.000000000000e+00       0.000000000000e+00       2.344535834540e+05       1.859508479469e+05       1.758988040773e+05       0.000000000000e+00       0.000000000000e+00       2.337226511626e+05 
       3.498526011773e-03       2.352783022702e+05       0.000000000000e+00       0.000000000000e+00       2.342768876190e+05       1.834800728930e+05       1.733581162046e+05       0.000000000000e+00       0.000000000000e+00       2.334968787262e+05 
       3.539037033704e-03       2.351209528966e+05       0.000000000000e+00       0.000000000000e+00       2.340965599015e+05       1.809814316275e+05       1.707935889235e+05       0.000000000000e+00       0.000000000000e+00       2.332672294062e+05 
       3.580017151160e-03       2.349604211234e+05       0.000000000000e+00       0.000000000000e+00       2.339125330836e+05       1.784553696413e+05       1.682059019305e+05       0.000000000000e+00       0.000000000000e+00       2.330336636946e+05 
       3.621471796011e-03       2.347966520455e+05       0.000000000000e+00       0.000000000000e+00       2.337247307904e+05       1.759023850732e+05       1.655957824913e+05       0.000000000000e+00       0.000000000000e+00       2.327961420172e+05 
       3.663406463027e-03       2.346295872537e+05       0.000000000000e+00       0.000000000000e+00       2.335330984942e+05       1.733229906115e+05       1.629640084853e+05       0.000000000000e+00       0.000000000000e+00       2.325546262918e+05 
       3.705826710601e-03       2.344591885480e+05       0.000000000000e+00       0.000000000000e+00       2.333375701771e+05       1.707177919321e+05       1.603113912245e+05       0.000000000000e+00       0.000000000000e+00       2.323090949904e+05 
       3.748738161491e-03       2.342853870295e+05       0.000000000000e+00       0.000000000000e+00       2.331380819717e+05       1.680873866193e+05       1.576388175910e+05       0.000000000000e+00       0.000000000000e+00       2.320595027737e+05 
       3.792146503564e-03       2.341081133845e+05       0.000000000000e+00       0.000000000000e+00       2.329345338921e+05       1.654324587383e+05       1.549472266272e+05       0.000000000000e+00       0.000000000000e+00       2.318058003021e+05 
       3.836057490549e-03       2.339273659396e+05       0.000000000000e+00       0.000000000000e+00       2.327269236823e+05       1.627537504394e+05       1.522375557049e+05       0.000000000000e+00       0.000000000000e+00       2.315480096923e+05 
       3.880476942799e-03       2.337430337728e+05       0.000000000000e+00       0.000000000000e+00       2.325151340911e+05       1.600519966985e+05       1.495108825870e+05       0.000000000000e+00       0.000000000000e+00       2.312860476011e+05 
       3.925410748065e-03       2.335550700572e+05       0.000000000000e+00       0.000000000000e+00       2.322990815216e+05       1.573280527213e+05       1.467682887050e+05       0.000000000000e+00       0.000000000000e+00       2.310198901687e+05 
       3.970864862274e-03       2.333634426777e+05       0.000000000000e+00       0.000000000000e+00       2.320787454922e+05       1.545827892094e+05       1.440108985857e+05       0.000000000000e+00       0.000000000000e+00       2.307495363198e+05 
       4.016845310319e-03       2.331680626417e+05       0.000000000000e+00       0.000000000000e+00       2.318540138650e+05       1.518171310394e+05       1.412399368372e+05       0.000000000000e+00       0.000000000000e+00       2.304749263132e+05 
       4.063358186859e-03       2.329688983195e+05       0.000000000000e+00       0.000000000000e+00       2.316248495476e+05       1.490320755142e+05       1.384566398317e+05       0.000000000000e+00       0.000000000000e+00       2.301960603097e+05 
       4.110409657125e-03       2.327658789614e+05       0.000000000000e+00       0.000000000000e+00       2.313911347012e+05       1.462286922837e+05       1.356623309203e+05       0.000000000000e+00       0.000000000000e+00       2.299128961103e+05 
       4.158005957739e-03       2.325589419842e+05       0.000000000000e+00       0.000000000000e+00       2.311528328901e+05       1.434080469926e+05       1.328583823732e+05       0.000000000000e+00       0.000000000000e+00       2.296254116425e+05 
       4.206153397539e-03       2.323480483316e+05       0.000000000000e+00       0.000000000000e+00       2.309098552390e+05       1.405713456121e+05       1.300462079191e+05       0.000000000000e+00       0.000000000000e+00       2.293335984507e+05 
       4.254858358416e-03       2.321331234708e+05       0.000000000000e+00       0.000000000000e+00       2.306621448784e+05       1.377197743853e+05       1.272273020702e+05       0.000000000000e+00       0.000000000000e+00       2.290374250174e+05 
       4.304127296160e-03       2.319141150157e+05       0.000000000000e+00       0.000000000000e+00       2.304096003320e+05       1.348546494083e+05       1.244032015676e+05       0.000000000000e+00       0.000000000000e+00       2.287368734018e+05 
       4.353966741314e-03       2.316909478139e+05       0.000000000000e+00       0.000000000000e+00       2.301521771772e+05       1.319772686277e+05       1.215755126513e+05       0.000000000000e+00       0.000000000000e+00       2.284319168046e+05 
       4.404383300044e-03       2.314636196312e+05       0.000000000000e+00       0.000000000000e+00       2.298898417375e+05       1.290890816485e+05       1.187458523715e+05       0.000000000000e+00       0.000000000000e+00       2.281225920354e+05 
       4.455383655010e-03       2.312320115850e+05       0.000000000000e+00       0.000000000000e+00       2.296224276802e+05       1.261915503900e+05       1.159159667486e+05       0.000000000000e+00       0.000000000000e+00       2.278088218189e+05 
       4.506974566254e-03       2.309960826631e+05       0.000000000000e+00       0.000000000000e+00       2.293498933811e+05       1.232862022860e+05       1.130876052944e+05       0.000000000000e+00       0.000000000000e+00       2.274906131298e+05 
       4.559162872094e-03       2.307557707022e+05       0.000000000000e+00       0.000000000000e+00       2.290721685432e+05       1.203746216912e+05       1.102625837001e+05       0.000000000000e+00       0.000000000000e+00       2.271679529613e+05 
       4.611955490035e-03       2.305110458640e+05       0.000000000000e+00       0.000000000000e+00       2.287891954930e+05       1.174584847638e+05       1.074427511701e+05       0.000000000000e+00       0.000000000000e+00       2.268408585196e+05 
       4.665359417681e-03       2.302618240179e+05       0.000000000000e+00       0.000000000000e+00       2.285008841684e+05       1.145394884396e+05       1.046300371714e+05       0.000000000000e+00       0.000000000000e+00       2.265092990917e+05 
       4.719381733664e-03       2.300080370169e+05       0.000000000000e+00       0.000000000000e+00       2.282071440560e+05       1.116194092878e+05       1.018264092477e+05       0.000000000000e+00       0.000000000000e+00       2.261732586754e+05 
       4.774029598584e-03       2.297496605027e+05       0.000000000000e+00       0.000000000000e+00       2.279079098011e+05       1.087001174542e+05       9.903385787647e+04       0.000000000000e+00       0.000000000000e+00       2.258327626885e+05 
       4.829310255956e-03       2.294866201999e+05       0.000000000000e+00       0.000000000000e+00       2.276031343989e+05       1.057834734860e+05       9.625444226643e+04       0.000000000000e+00       0.000000000000e+00       2.254877996189e+05 
       4.885231033172e-03       2.292188559404e+05       0.000000000000e+00       0.000000000000e+00       2.272927155149e+05       1.028714493942e+05       9.349025492215e+04       0.000000000000e+00       0.000000000000e+00       2.251383628743e+05 
       4.941799342469e-03       2.289463274810e+05       0.000000000000e+00       0.000000000000e+00       2.269765928141e+05       9.996606730255e+04       9.074341642862e+04       0.000000000000e+00       0.000000000000e+00       2.247844699209e+05 
       4.999022681917e-03       2.286689484253e+05       0.000000000000e+00       0.000000000000e+00       2.266546559364e+05       9.706938716583e+04       8.801610201846e+04       0.000000000000e+00       0.000000000000e+00       2.244260940843e+05 
       5.056908636406e-03       2.283866797335e+05       0.000000000000e+00       0.000000000000e+00       2.263268556448e+05       9.418352521724e+04       8.531049449902e+04       0.000000000000e+00       0.000000000000e+00       2.240632579219e+05 
       5.115464878658e-03       2.280994650185e+05       0.000000000000e+00       0.000000000000e+00       2.259931123515e+05       9.131066497323e+04       8.262881190759e+04       0.000000000000e+00       0.000000000000e+00       2.236959666387e+05 
       5.174699170239e-03       2.278072596583e+05       0.000000000000e+00       0.000000000000e+00       2.256533395264e+05       8.845305130062e+04       7.997328933096e+04       0.000000000000e+00       0.000000000000e+00       2.233242351288e+05 
       5.234619362589e-03       2.275100066970e+05       0.000000000000e+00       0.000000000000e+00       2.253074854533e+05       8.561294045492e+04       7.734618330043e+04       0.000000000000e+00       0.000000000000e+00       2.229480742791e+05 
